,contrast,dissimilarity,homogeneity,energy,correlation,ASM
img_242.jpg,213.20009454877413,7.070484480959834,0.3911464478429178,0.21005962583148347,0.9828277417118765,0.04412504640446283
img_243.jpg,180.51408450704224,6.861626238914972,0.38846486466001995,0.2104399087856236,0.9855337509160057,0.04428495520970158
img_244.jpg,172.63703703703703,6.891158059467918,0.3846275163112969,0.21017534401766974,0.9854349995597591,0.044173675232945825
img_245.jpg,205.51856090245178,7.668482655190402,0.36914974535908196,0.2108202212869399,0.983336578233999,0.04444516570347431
img_246.jpg,266.99715701617106,7.80935054773083,0.39296398314005987,0.20996930082957282,0.9780597948196181,0.04408710729085965
img_247.jpg,314.92027582159625,8.13319314032342,0.40569760035354563,0.21047628567819554,0.9744054480828145,0.04430026683288938
img_248.jpg,377.03611437141365,8.433525691184142,0.4070077894967052,0.21016900174283554,0.9700267530195393,0.04417100929358001
img_249.jpg,378.5042318727178,8.534806990088681,0.39952413537089515,0.21003131305899447,0.9699459676331862,0.04411315246528534
img_250.jpg,390.89801121544076,8.742475221700573,0.3976221227126374,0.21003204142917717,0.9684713679699849,0.044113458426907594
img_251.jpg,369.5162623891497,8.853410276473657,0.4045897343635074,0.21061222367578575,0.9703725628043101,0.04435750876165921
img_252.jpg,226.35804316640588,7.175133672404799,0.4333567648706086,0.21284729353017023,0.9812804447753463,0.045303970363118444
img_253.jpg,220.2529179707877,7.266969874804381,0.44403367019017087,0.21570067080221844,0.9826302786695453,0.04652677938452701
img_254.jpg,286.2176806207616,8.6126336724048,0.3858176802586849,0.2105954300130817,0.9780407575915732,0.0443504351423948
img_255.jpg,202.80050860719874,7.107942097026604,0.39756008366801043,0.21096076977556505,0.9836938240557122,0.04450444638429896
img_256.jpg,118.39204812206575,5.5252575639019295,0.41541063358955854,0.21203391111194292,0.9899868293859575,0.044958379461427306
img_257.jpg,117.30999608763693,5.225619457485655,0.411009416265703,0.21136591675524474,0.9900150374580136,0.04467555076578505
img_258.jpg,153.62966549295777,5.949527256129369,0.38586575745395096,0.20981359560329269,0.9871877376870714,0.044021744899982035
img_259.jpg,193.24692553468964,6.814335550339071,0.36819074208735797,0.20974787712471157,0.9848348527653541,0.0439941719583231
img_260.jpg,184.57782668231613,6.688716092853417,0.375843096465074,0.20961806130084923,0.9844778016007044,0.04393973162352658
img_261.jpg,157.09283059467919,5.882469353155972,0.41151396382585204,0.21099836835108926,0.9857734356285338,0.04452031144682195
img_262.jpg,152.8959702660407,5.83768257694314,0.4251491978804254,0.21188265426562072,0.9873698714105235,0.04489425917864456
img_263.jpg,176.35632498695878,6.6364241001564945,0.41169072792323747,0.21135928124960215,0.9856318284770806,0.04467274577034843
img_264.jpg,218.5910635106938,7.205787037037037,0.3986497463513929,0.2100481684728735,0.9823721609636933,0.04412023307880865
img_265.jpg,286.1380151278039,8.327595200834638,0.3752595787031077,0.209256200188842,0.9760141224529527,0.04378815731747272
img_266.jpg,271.8397365675535,8.171837506520605,0.37252405003981115,0.20949363292956702,0.9781882784962307,0.04388758223802817
img_267.jpg,281.4836561032864,7.80964071465832,0.3961649697831592,0.20978584077876958,0.9767982088112406,0.044010098991255256
img_268.jpg,374.23106090245176,8.818593505477308,0.37322334236637233,0.20896466685464749,0.969564121260762,0.04366623199367381
img_269.jpg,394.51574074074074,8.95798774126239,0.3676194816763868,0.20891621006433322,0.9673960229141898,0.04364598282764461
img_270.jpg,437.55249413145543,9.137340245174752,0.37306306980589754,0.20886716868881522,0.964243252319571,0.043625494156081995
img_271.jpg,427.41781429316643,9.152673448095983,0.38224499654075755,0.20951781365908853,0.9654407822418772,0.04389771424048454
img_272.jpg,338.5477080073031,8.513357459572248,0.37910888960499567,0.20964955246720388,0.9703300031446006,0.043952934849698866
img_273.jpg,345.6388106416276,9.112245696400626,0.35793476174214495,0.2108042635338891,0.9692752797399993,0.044438437524065365
img_274.jpg,313.99230568596766,8.867064423578507,0.36016732786157535,0.21021440834636806,0.9728182739619906,0.04419009747641358
img_275.jpg,249.12114632237873,7.725528169014084,0.36536047674128014,0.20945780904577274,0.9760640919702362,0.04387257377025539
img_276.jpg,349.7156559728743,9.314651799687011,0.3394868822222073,0.20909477593784978,0.9712515733591803,0.0437206253244996
img_277.jpg,328.75142801251957,9.191242827334378,0.33876149668218314,0.20919368924131015,0.9699482401177584,0.04376199961838984
img_278.jpg,276.889211658842,8.526398669796558,0.3504748536673107,0.20925561297549605,0.9749144712193957,0.043787911561750596
img_279.jpg,479.65875065206046,11.539110589462704,0.32003295668281695,0.20912951498326474,0.9620243823361526,0.04373515403713555
img_280.jpg,366.7399191444966,9.601238914971308,0.34499481539436816,0.20915885286085714,0.9670250418139821,0.04374742573006969
