,contrast,dissimilarity,homogeneity,energy,correlation,ASM,intensity
img_1.jpg,57.183264866979655,1.2315238654147105,0.7710690486535763,0.22423059376863622,0.9745667392414832,0.050279359181835154,51.41337231968811
img_2.jpg,54.688513954094944,1.239615936358894,0.7629141679033611,0.22413597963024334,0.9747174349988987,0.05023693736480886,50.51489928525016
img_3.jpg,55.106703182055305,1.2782016171100679,0.7505664591835187,0.22211074390767666,0.9752119786904542,0.049333182559221526,50.73717348927875
img_4.jpg,55.681576030255606,1.3233339853938442,0.7437316741247763,0.22297855511490206,0.9815215268019815,0.04971943604112942,53.038648473034435
img_5.jpg,50.62046817944705,1.310465571205008,0.7397597488835735,0.22161382814387023,0.9798486278359281,0.04911268882458086,48.697296946068874
img_6.jpg,48.83663601982264,1.3062434793948883,0.7364980779757949,0.2212512641290785,0.9755038097700174,0.04895212187871526,46.32845354126056
img_7.jpg,50.9636802295253,1.2602569118414186,0.7451809808001446,0.22181087232941954,0.974521601113092,0.049200063083538054,47.33487329434698
img_8.jpg,52.277543035993745,1.2251499739175797,0.7607515810516712,0.22524004936418726,0.974353809471865,0.05073307983758151,47.733203378817414
img_9.jpg,54.768909754825245,1.2827334376630153,0.752606533488301,0.22499291166404814,0.9740189216448272,0.050621810299066164,48.23329109811566
img_10.jpg,57.768590245174764,1.3350286906624935,0.7483604745291164,0.2245317748555713,0.9746346562552843,0.050414517919792956,49.76233918128655
img_11.jpg,60.1059533124674,1.392116588419405,0.7445746078092346,0.22339351687817655,0.9732179580897024,0.04990466338320015,49.63525990903184
img_12.jpg,61.00798774126239,1.369418362023996,0.7485287146122479,0.2235571761809027,0.9710932286857499,0.04997781102197917,49.25212800519818
img_13.jpg,61.741301512780375,1.3614371413667186,0.7549222151724785,0.22946803119253184,0.9721690155200218,0.05265557733937677,49.73603963612736
img_14.jpg,62.02786906624935,1.3866784037558684,0.7542852527370021,0.2277021092872459,0.9748856680457326,0.051848250573860874,50.21263157894737
img_15.jpg,60.28081964006259,1.3838582420448617,0.7659462664784041,0.22823244387765684,0.9751209844057637,0.052090048438367786,49.560068226120855
img_16.jpg,60.99615610328638,1.3857557381324985,0.7675227660840586,0.22892426013207942,0.9734926619728864,0.052406316877019965,49.11305068226121
img_17.jpg,64.38155972874283,1.389964788732394,0.7624729319684244,0.23056114160755456,0.9756189149643568,0.053158440019378826,50.659987004548405
img_18.jpg,65.05681077203964,1.388435706833594,0.7663126944108378,0.22948641782435922,0.9759649784780505,0.05266401596585638,50.21412605588044
img_19.jpg,64.46119587897756,1.4050795513823682,0.7516056601315801,0.22380180161575125,0.9760642928955815,0.05008724640645608,51.43442170240416
img_20.jpg,61.258017083985386,1.346006129368805,0.7505605830916254,0.2196057787854151,0.9776111477889172,0.04822669807594867,53.64836907082521
img_21.jpg,54.93009259259259,1.2686815336463224,0.7605610852758776,0.22114634881489983,0.9774484612321462,0.048905707594161345,51.10794671864847
img_22.jpg,53.29816770996348,1.23792383933229,0.7735820090386575,0.22173825261302263,0.9751409379234716,0.049167852671876636,48.66427225471085
img_23.jpg,54.95353416797079,1.2950769431403235,0.7604618636069981,0.2212566433894796,0.97726416536426,0.04895450224397935,50.13614684860299
img_24.jpg,55.298907798643704,1.3658222483046427,0.7505232128161038,0.21919499002472098,0.9763749309106629,0.04804644365193753,49.5443599740091
img_25.jpg,55.28408972352635,1.3590049556598853,0.7565533468275334,0.21960920646365775,0.9754497074050522,0.04822820356359746,49.2091910331384
img_26.jpg,52.92195161711007,1.3481840114762649,0.7587931414271233,0.22028914506152764,0.9733303348834969,0.04852730743193877,48.0935477582846
