,contrast,dissimilarity,homogeneity,energy,correlation,ASM,intensity
img_75.jpg,110.70990805946792,1.4984774387063118,0.7940026817197233,0.2302241241485359,0.9796343722294842,0.05300314733996048,66.7048310591293
img_76.jpg,102.238748695879,1.4378227699530517,0.8056086028551251,0.23081532438227337,0.979532290069475,0.05327571396969408,65.11262183235867
img_77.jpg,99.67255477308294,1.4277582159624411,0.810506020130531,0.2328816088905789,0.9788424839831933,0.054233843759464564,64.33905782975958
img_78.jpg,191.421423448096,2.034764606155451,0.7176390380958555,0.21672801472088263,0.9815994983091894,0.046971032364855114,91.1687004548408
img_79.jpg,183.6511052425665,1.9897202660406883,0.7269302250105127,0.21848271495912036,0.9817896015395379,0.04773469673590824,84.79860948667967
img_80.jpg,167.673898017736,2.1021061554512257,0.7148900136929667,0.2199101377790486,0.9826264438265353,0.04836046869800015,78.73141000649773
img_81.jpg,190.62306338028165,2.2930881585811163,0.6945976066567014,0.21544499420456187,0.9808253163976438,0.04641654552780369,103.07529239766082
img_82.jpg,147.91019496609283,2.0072932968179447,0.7134425506382931,0.21718242622847844,0.984319095270203,0.047168206262488487,81.27425601039636
img_83.jpg,146.51186098069903,2.054518779342723,0.7068835149773187,0.21587664794770914,0.9839931747041513,0.046602727129139154,81.97106562703054
img_84.jpg,147.5960582942097,2.0519529212310905,0.7037208355770855,0.21491941320432645,0.9837353133713794,0.04619035417209201,81.85392137751786
img_85.jpg,151.38867370892015,2.049967396974439,0.7022199367831438,0.21508839774753832,0.9834753375040975,0.04626301884560324,80.6612930474334
img_86.jpg,156.5517214397496,2.0470592070944185,0.7065816739500784,0.2152006530916968,0.9833994397375115,0.04631132109109283,78.80737491877842
img_87.jpg,159.26724700052165,2.0573682837767344,0.7057606052331235,0.21664412242672093,0.983716359211882,0.04693467578204404,76.37397660818714
img_88.jpg,158.8106057642149,2.0937239175795517,0.6936727027996131,0.21637548365247225,0.9835984083960632,0.04681834992584129,75.38318713450292
img_89.jpg,160.42611502347418,2.159826551904017,0.6828074626060292,0.21620794750281627,0.9831622046500035,0.046745876563380556,74.56139051332033
img_90.jpg,165.23148148148147,2.208841940532081,0.6779549393211235,0.21606241289526495,0.9826310140288795,0.046682966266123956,74.41211176088369
img_91.jpg,171.11514736567557,2.2742566510172146,0.6741158251034123,0.21612406969042247,0.9820489159532835,0.04670961349955059,74.13895386614685
img_92.jpg,173.5808033385498,2.3112610850286908,0.6676589752621537,0.21609602864679267,0.9819324939259599,0.04669749359691543,73.7699805068226
img_93.jpg,174.59291536254568,2.3472515649452266,0.6602538145553297,0.2158455868679464,0.9820294137288931,0.04658931737036819,73.57079597141
img_94.jpg,172.74038536776212,2.3580366458007305,0.6546808293701323,0.2156674475071357,0.98248729194825,0.04651244791424313,73.7875698505523
img_95.jpg,170.9434076682316,2.3546622326551905,0.6541183381634021,0.21610391656795214,0.98282881841015,0.04670090275600842,73.87075048732943
img_96.jpg,171.42363393322898,2.3711561032863853,0.6500708273744802,0.21664785817862015,0.9828913773857357,0.04693629445338351,73.80610461338532
img_97.jpg,175.3010400365154,2.378687402190923,0.6510600749353764,0.21691748790723292,0.9827165737549654,0.047053196559984536,74.02341780376868
img_98.jpg,176.9487578247261,2.4005444705268646,0.6483029284291729,0.21687827258464332,0.9826389519574702,0.04703618511929885,73.74379792072774
img_99.jpg,180.15158450704226,2.406709702660407,0.6504224744318592,0.21708238412616143,0.9825835123343171,0.0471247614978983,73.88423326835607
img_100.jpg,182.29370435576422,2.40001630151278,0.6501326848224444,0.21735041694904275,0.9825194464009758,0.047241203747922726,73.5569363222872
img_101.jpg,184.34020279081898,2.393443531559729,0.6479464026039992,0.2178591191780052,0.9824659958329367,0.04746259580901628,73.47374593892138
img_102.jpg,182.0367273082942,2.357436750130412,0.6520614350945004,0.21762033138775244,0.9827373861544264,0.04735860863331519,73.08720597790773
img_103.jpg,181.69216549295774,2.3683392018779346,0.6455765760272636,0.21696075643096285,0.9828948311550038,0.047071969831095586,73.31506172839507
img_104.jpg,178.57369587897756,2.3472939488784554,0.6465285212396223,0.2162252378652745,0.9832119983578,0.04675335348989454,72.92475308641976
img_105.jpg,175.27402842983827,2.354883933229004,0.6404848774010864,0.21640502060660086,0.9833870585671075,0.046831132943743345,72.7182293697206
img_106.jpg,175.47192227438705,2.356820552947313,0.6381870292935704,0.21633510479259188,0.9833354731611155,0.046800877565621714,73.4456530214425
img_107.jpg,176.05240610328636,2.37000521648409,0.6331078070849719,0.21621942130695745,0.9831484598839667,0.04675083815031556,74.0319330734243
img_108.jpg,175.8244848721961,2.3718309859154934,0.6274251657493581,0.21525676500835084,0.9829187578729265,0.04633547488186037,73.73610786224822
img_109.jpg,176.1298317683881,2.40674882629108,0.6203867168205177,0.2142466312086939,0.9826696716485935,0.045901618984274084,73.14217348927875
img_110.jpg,180.7055685967658,2.4565923317683884,0.6154121563049185,0.21442709973284,0.9823403364811555,0.04597898109983731,74.12339181286549
img_111.jpg,180.61632433489825,2.4728840636411054,0.6125399066118309,0.21403795910729315,0.9821081531111956,0.04581224793881529,73.35270305393112
img_112.jpg,181.24594418362022,2.465818988002087,0.6121307284538199,0.21385028642284956,0.9818669232648574,0.045731945003134794,72.96233918128655
img_113.jpg,183.5681501043297,2.5056044600938967,0.6093273918125011,0.21421539401757708,0.9816125291022745,0.045888235034105794,73.04528914879792
img_114.jpg,191.90838223787168,2.6230209963484614,0.5979393018939025,0.2140950735201862,0.9810914454421916,0.04583670050561393,74.31332033788175
img_115.jpg,193.82151147626496,2.681618414188837,0.5956679056781699,0.21424861475610935,0.9810905550057273,0.04590246892491175,74.04367771280052
img_116.jpg,191.47297535211263,2.700361893583724,0.5924560970446265,0.21365226540268603,0.9814005242656703,0.045647290511699794,72.9143599740091
img_117.jpg,194.75610654668753,2.7553501564945226,0.5852924154222975,0.21386755213516973,0.9815383622586801,0.04573932985628954,73.87979207277453
img_118.jpg,192.5794698748044,2.768130542514345,0.5798463854304339,0.2139063365408704,0.9818115602322377,0.04575592081233611,73.27990903183886
img_119.jpg,190.64209376630149,2.7761834898278557,0.578212842213766,0.2140426418933443,0.98187317898785,0.045814252548682426,72.6099870045484
img_120.jpg,195.49858828899323,2.856171752738654,0.571377431912334,0.2144292447010522,0.9816145988880384,0.045979900983063725,74.02720922677064
